symbol,date,calendarYear,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
FRES,12/31/2019,2019,FY,27.53213697,-256.5605024,-123.380574,-131.4053784,15.42483247,-40.10205943,-191.2615865,-40.22546749,142.8945023,803241948.5,807899484.5,-54.92069382,511.7830416,-114.203398,-107.2291026,-350.2875585,-350.2875585,514.7505758,-64.30006753,-114.8655976,-107.8508622,-0.018208073,-0.009325826,-2.414574551,0.727945247,-0.370689529,0.334924468,-4.962054427,0.480902449,0,0,44.01919851,0.907238434,1.132902461,-0.065041069,0.291470452,1.199164316,20.9334583,481.8775657,-3.982531054,14.46817553,-149.8665184,-6320399,-10903058,-6709304,5005302,465563.5,247036.5,309860,114.3144046,107.7779485,84.18649429,3.192948443,3.386592572,4.335612298,6.378061422,8.024804407
FRES,12/31/2018,2018,FY,27.17322738,-111.5110164,-82.57216784,-90.11968916,32.92655159,-57.21459145,-62.89439708,-57.21459145,76.09814756,115380144,117701393,-18.15067305,74.48507944,-24.51189127,-22.4590211,-35.37559124,-35.37559124,75.98359045,-18.85107395,-25.00502814,-22.91085777,-0.055094376,-0.044525538,-1.287187938,0.546302162,-0.371771612,0.291889415,-47.7859805,0.740484398,0,0,0,0.985951272,0.042132539,-0.091405149,0.277755793,0.986144823,0,378.8816279,-7.097840762,-0.863567939,-149.6476336,-7367931,-3585358,-7909317,-4401883,394081.5,306790.5,316507.5,103.5774097,100.3487699,177.9361374,3.523934428,3.637314142,2.05129776,1.948996114,7.547521314
PRPH,12/31/2023,2023,FY,2.579415354,-0.97530075,-0.659499041,-0.842854652,0.306619399,2.869936654,1.849189283,2.869936654,0.832568141,77775640,97006640,-4.634467882,1.752335076,-6.853686993,-5.362727712,1.574947654,1.574947654,2.185621846,-6.503965136,-8.548346845,-6.688729228,-0.215774502,-0.186472268,0.26428123,0.141971347,-1.289373114,2.281488229,-16.95137255,0.676200691,0,0,0.777352199,0.03194845,0.191064649,-0.278022559,0.071084174,0.47103613,0.079668349,7.935909263,-0.254801959,-0.225676748,-0.47147963,26728000,31819000,5041000,61762000,36683500,7644000,3908500,298.6266447,121.6839581,49.81222242,1.222262,2.999573697,7.327518875,-0.339833546,0.183355611
PRPH,12/31/2022,2022,FY,7.740422846,1.165225623,1.801893342,1.554559798,1.100473335,4.015840959,3.120668981,4.015840959,0.487472389,152587350,150438350,8.264493853,1.244118079,5.344378481,6.194679685,2.398003332,2.398003332,1.226596248,5.221921969,5.269109663,6.10743545,0.120999546,0.161428847,0.109380648,0.079408543,-0.074594745,3.784323484,30.88350785,1.546390077,0.061296038,0.506580729,0.378378599,0.00531607,0.161829135,0.137263143,0.031953493,0.774352895,0.032499776,10.26087802,0.26939265,0.251320375,1.464089618,44758000,49447000,36816000,70289000,37381000,6465500,4288000,110.2734678,41.45413806,27.91221895,3.309953042,8.804911092,13.07671026,0.290157313,0.247333544
PRPH,12/31/2021,2021,FY,5.209728447,0.413459003,-0.89764039,-1.176509359,1.137819668,3.86422357,2.772673346,3.86422357,1.057803849,108783240,115276240,17.34150167,1.376271349,-7.987608488,-6.09429916,1.855482705,1.855482705,1.45841755,8.23048979,-8.464368896,-6.458052661,0.057665133,-0.164087777,0.254161834,0.166873845,0.463587034,3.949819634,8.537456446,-2.171050534,0.041789526,0.724693129,0.284570228,0.006578781,0.185463912,-0.310668918,0.053528504,1.187482459,0.04026973,5.995682245,0.157616482,0.086245772,1.132151331,45793000,42067000,30650000,72703000,20431500,5398500,3819500,174.127932,55.47482046,36.31997923,2.096159966,6.579561628,10.04956522,0.106996657,0.278868969
PRPH,12/31/2020,2020,FY,1.251746442,-0.208710651,-0.223544631,-0.369210867,0.729193618,0.910392411,0.72626132,0.910392411,1.29512721,106442100,114348100,-43.98433884,7.333753617,-41.065625,-24.86384022,10.08356385,10.08356385,7.878469064,-33.00089466,-44.11577932,-26.710605,-0.022735365,-0.040219049,1.394657067,0.468778857,-2.281673882,2.524149984,-13.50847458,1.219764706,0,0,0.459625189,0.043613063,0.067982805,-0.65162037,0.116370401,3.687772926,0.100523632,2.067654066,-0.164017909,-0.08267851,-0.733786115,9593000,8421000,-4962000,20037000,4988500,2101500,2249000,79.3423591,138.91956,111.9534719,4.600316957,2.627419783,3.260282988,-0.229253505,0.145666235
PRPH,12/31/2019,2019,FY,0.854029747,-0.260549983,-0.0727257,-0.092442062,0.117606365,0.971203736,0.971203736,0.971203736,0,22781080,22347080,-7.560929306,2.306711219,-27.08808561,-21.31064546,2.028410649,2.028410649,2.262766302,-7.865920451,-26.57203329,-20.90465856,-0.132258874,-0.046924904,0,0,0.152763112,10.65916399,0,0.267323586,0.25556295,-1.932293395,0.453624949,0.033616849,0,-0.271105826,0.02308627,0.572864322,0.075334143,2.386118212,-0.279762951,-0.245478247,0.532947077,9012000,11231000,8902000,11341000,7310000,434500,1681000,252.1294046,21.71601708,73.34182619,1.447669305,16.80787037,4.976696367,-0.268275309,0.019716361
EPIX,9/30/2023,2023,FY,0,-0.60291699,-0.448671235,-0.448671326,3.35853683,3.302983062,3.302983062,3.302983062,0.00197938,136236731.1,102615147.1,-5.125083637,0,-6.887002681,-6.887001289,0.935517967,0.935517967,0,-3.877853959,-5.187373387,-5.187372338,-0.195118767,-0.145201076,0.000551601,0.000538673,1.270568686,42.57334915,-3828.915298,0.74416751,0,0,0,0,0,-2.02E-07,0,3.38E-05,0,6.693807111,-0.182433646,-0.178258873,3.281562179,145301807,145627060,145301807,145369815,70634,1491431.5,55303581.5,0,6247.873045,0,0,0.058419881,0,-0.182537112,9.07E-08
EPIX,9/30/2022,2022,FY,0,-0.797102682,-0.651800988,-0.651800988,3.797541073,3.794838218,3.794838218,3.794838218,0.005082719,80149598.62,23283432.62,-2.283269197,0,-2.792263334,-2.792263334,0.479598838,0.479598838,0,-0.661066768,-0.8111516,-0.8111516,-0.437968506,-0.358132411,0.001255604,0.001237922,1.614552852,73.37878788,-2524.484786,0.817706856,0,0,0,0,0,0,0,0,0,8.249830526,-0.210547043,-0.207091236,4.999252099,167195000,167118000,167118000,167381499,247611.5,1190234.5,55303581.5,0,2860.964389,331493.6282,0,0.127579358,0.001101077,-0.210049187,0
EPIX,9/30/2021,2021,FY,0,-0.956473479,-0.660482363,-0.660482363,5.065625473,5.041674799,5.041674799,5.041674799,0.009178444,307843024,170348970,-8.364058366,0,-12.11235976,-12.11235976,1.5867743,1.5867743,0,-4.629160179,-6.702532943,-6.702532943,-0.119559185,-0.082560295,0.001705982,0.001670167,3.736341932,50.28372077,-1661.05189,0.69053913,0,0,0,0,0,0,0,0,0,10.41633982,-0.18974385,-0.185730624,4.967042579,193668414,194005552,193437811,193976700,399275,1285050.5,-154769,0,4754.466446,0,0,0.076769918,0,-0.189713442,0
EPIX,9/30/2020,2020,FY,0,-1.044604873,-0.756693681,-0.756693681,3.490140369,3.530760016,3.530760016,3.530760016,0.030168296,154862861.7,98600955.7,-6.605368381,0,-9.118617186,-9.118617186,1.954253467,1.954253467,0,-4.28606632,-5.805810117,-5.805810117,-0.151392011,-0.109665751,0.000745722,0.000733404,2.445638166,66.92275748,-37.40343689,0.724371251,0,0,0,0,0,0,0,0,0,9.109643525,-0.287931482,-0.290971145,3.434284841,79371000,79244000,79244000,79426162,335169,1355009.5,-335169,0,3785.612831,-1024.086962,0,0.096417678,-0.356415044,-0.295858362,0
EPIX,9/30/2019,2019,FY,0,-1.238047435,-1.452542918,-1.452542918,6.322804654,5.831664679,5.807862888,5.831664679,0.511292484,28420696.17,-21193348.83,-2.722028175,0,-2.320069141,-2.320069141,0.577879591,0.577879591,0,1.746608606,1.730078472,1.730078472,-0.367373126,-0.431021637,0.075414388,0.067713788,4.088844981,9.824932735,-20.15306302,1.173155849,0,0,0,0,0.003664713,0,0,0,0,12.74547934,-0.230604976,-0.191320773,5.670307055,49199000,48980269,49181000,49399731,329074.5,1044729,29848.5,0,0,0,0,0,0,-0.212297432,0
ENTA,9/30/2023,2023,FY,3.777194907,-6.381610949,-4.919357146,-5.351328151,17.64080309,10.33597215,10.88583147,10.33597215,1.50989556,234223730,175348730,-1.750341738,2.957220974,-2.270621886,-2.087332282,1.080691766,1.080691766,2.213887304,-1.420103745,-1.699873296,-1.562655777,-0.571317005,-0.479080407,0.122329112,0.057353307,0.476813308,6.73373469,-26.6524864,0.770864471,0,0,0.667731428,2.064592697,-0.024941864,-0.087810458,0.114362911,3.820328975,0.356244634,38.52406317,-0.576209369,-0.282428425,7.348156803,360004000,228265000,177251000,383187000,44327000,5048500,0,182.5737336,630.706453,0,1.999192286,0.578716134,0,-0.617417584,0.431971005
ENTA,9/30/2022,2022,FY,4.181915255,-5.909576275,-4.115031791,-4.218172111,12.0968791,15.59646653,15.84788623,15.59646653,1.302528758,1068677610,1049946610,-8.777279044,12.40340773,-12.6050059,-12.29679554,3.325753297,3.325753297,12.18600987,-8.680544753,-12.38407457,-12.0812663,-0.113930524,-0.081321999,0.078619131,0.067294425,0.154860525,10.45069903,-78.73108709,0.696332799,0,0,0.527878366,1.909493965,-0.013798247,-0.025064283,0.024663417,0.714766229,0.313010678,45.53890033,-0.356047893,-0.319911191,11.25724409,281886000,326514000,257637000,306454000,54933500,7770000,-18627500,207.7314299,736.629667,0,1.757076434,0.4955,0,-0.378904816,0.103140319
ENTA,9/30/2021,2021,FY,4.812552675,-3.916315502,-3.470130385,-3.507312478,12.09667344,19.80214169,19.90476422,19.80214169,0.264191166,1145914510,1094037510,-14.50598144,11.80454612,-16.37114278,-16.19758728,2.868881603,2.868881603,11.27013938,-9.984553768,-15.63000043,-15.46430201,-0.06893708,-0.06173759,0.013341545,0.012144734,0.473446926,8.819556563,0,0.886070181,0,0,0.335166986,1.793590457,-0.004717506,-0.010714898,0.007726065,0.224955009,0.216237097,41.77208728,-0.198785961,-0.17918573,11.4836027,282849000,401498999,279659000,291433001,42161500,7638500,-18627500,228.7256629,0,0,1.595798195,0,0,-0.19777232,0.037182093
ENTA,9/30/2020,2020,FY,6.142076229,-1.813841525,0.355466399,0.282998997,19.39062187,22.84754263,22.84754263,22.84754263,0.406168506,912853200,833821200,-25.23925017,7.453505671,128.788544,161.7673578,2.003716581,2.003716581,6.808204257,-20.0250054,117.6384312,147.7620415,-0.039620828,0.006181717,0.017777339,0.016660084,1.898028291,18.08324709,0,-0.195974342,0,0,0.223363517,1.116621623,0,0.203865688,0.011798519,0.396542261,0.159831146,30.53589666,-0.0927478,-0.074399546,18.74202608,412680000,455580000,406285000,428296000,37402500,6213000,0,70.01200265,0,0,5.213391793,0,0,-0.079388911,0.072467402
ENTA,9/30/2019,2019,FY,10.47778799,2.36841299,3.646752451,3.370149101,17.11785131,23.61580882,23.61580882,23.61580882,0.460529003,1176606720,1125576720,25.36719746,5.734034708,16.47493237,17.82710444,2.544058535,2.544058535,5.485346862,30.63794219,15.76040662,17.05393433,0.039420989,0.056094359,0.00043244,0.000408306,-1.389024988,17.77380689,4.165778433,1.539745165,0,0,0.127906353,0.693055941,0,0.075849226,0.026399021,1.662676489,0.093695327,35.47491704,0.080840173,0.094692229,17.68707874,379239000,462492000,374511000,390166000,59259000,5717000,0,91.2744582,0,0,3.998928147,0,0,0.100289302,0.27660335
BIVI,6/30/2024,2024,FY,0,-7.305101888,-6.355475097,-6.355474187,5.422742324,3.526544235,3.355193541,3.526544235,2.048071185,18335490,603139,-0.570833927,0,-0.656127187,-0.656127281,1.18246071,1.18246071,0,-0.018877467,-0.021583055,-0.021583058,-1.751822995,-1.524094529,0.39412887,0.242437455,0.554999548,2.571383998,-11.11971401,0.87000499,0.048344658,-0.027596771,0,0,0.029888079,-1.43E-07,0,1.74E-05,0,24.07570791,-1.477948277,-1.313459143,3.216208324,14695954,14752786,14346060,15856109,0,1795194.13,0,0,5707.733905,0,0,0.063948321,0,-2.071461862,9.10E-07
BIVI,6/30/2023,2023,FY,0,-15.50148489,-12.41606447,-12.41606447,10.46841733,4.731735349,4.428587292,4.731735349,5.774185071,139730200,134689075,-2.780378804,0,-3.471309296,-3.471309296,9.108708925,9.108708925,0,-3.041153829,-3.346072918,-3.346072918,-0.359663222,-0.288075742,0.939992775,0.410763963,0.113823906,2.348527931,-10.48345941,0.80095967,0,0,0,0,0.027996398,0,0,0,0,40.62450972,-1.644411768,-1.472830606,4.372043492,19546466,14357480,14276691,20610061,0,2959.5315,0,0,4.755003092,0,0,76.76125398,0,-3.276067604,0
BIVI,6/30/2022,2022,FY,0,-10.60344228,-7.719857724,-7.719857724,7.577933333,1.49225,0.999492683,1.49225,5.865029675,35670000,29293268,-1.367480449,0,-1.878272958,-1.878272958,9.716870498,9.716870498,0,-1.08575942,-1.54249378,-1.54249378,-0.731271881,-0.532403981,3.341106285,0.609755484,0.236354539,4.504392237,-12.59968359,0.728052035,0,0,0,0,0.060263856,0,0,0,0,18.8684181,-1.494629343,-1.379954547,0.893519106,14610421,2458752,2335936,15940858,0,499408.402,0,0,3.755453224,0,0,97.19199739,0,-7.105674167,0
BIVI,6/30/2021,2021,FY,0,-148.2637097,-8.429876613,-8.429876613,3.638420968,4.072834677,2.91028629,4.072834677,0.451173387,210180000,205668358,-1.143233232,0,-20.10705587,-20.10705587,41.61720606,41.61720606,0,-1.492483255,-19.67544564,-19.67544564,-0.874712151,-0.049733785,0,0,0.032739845,4.621887966,-246.7654038,0.08025421,0,0,0,0,0.238404853,0,0,0,0,116.5620243,-27.45316248,-39.92222585,2.834893548,3608755,3608755,3608755,5050315,0,1127790,0,0,1585.496846,0,0,0.230211748,0,-36.40307585,0
BIVI,6/30/2020,2020,FY,0,-68.65005285,-3.309406504,-3.309406504,0.075599593,-43.69641463,-47.09262805,-43.69641463,11.55177236,68880000,69753848,-2.039328365,0,-42.30365772,-42.30365772,-3.203924193,-3.203924193,0,-28.31750063,-42.84034423,-42.84034423,-0.49035752,-0.023638618,-0.042376781,0.43717816,-0.354750197,0.017558634,-0.564259416,0.097634506,0.248244164,-0.506251365,0,0,0.801825121,0,0,0,0,259.7972795,0.168233253,-81.78562158,-47.8564187,-23107073,-23169573,-23169573,-21436136,0,851343,0,0,2003.732676,0,0,0.182160028,0,1.571068323,0
MXCT,12/31/2023,2023,FY,0.399812132,-0.367227173,-0.209996268,-0.245825198,1.629615969,2.248187932,2.248187932,2.248187932,0.181497743,485361959.4,457598959.4,-12.79861718,11.7555212,-22.38135015,-19.11927674,2.090572559,2.090572559,11.08309822,-10.38958676,-21.10112328,-18.02564246,-0.078133441,-0.052303234,0.080730681,0.069865138,0.630346926,10.65214226,0,0.571842945,0,0,0.728250339,0.576850417,0,-0.170616988,0.089614416,0.887077439,0.338572951,4.309977169,-0.212444764,-0.141359207,1.381147177,172339000,232167000,154087000,207093000,9672500,637400,10404900,51.07949041,31.07539819,511.4684313,7.145725164,11.74562584,0.713631532,-0.163343628,0.035828931
MXCT,12/31/2022,2022,FY,0.435204922,-0.19449933,-0.145354108,-0.327032731,2.235335743,2.49715386,2.49715386,2.49715386,0.159502213,555296545.4,560326745.4,-28.07207615,12.54581398,-37.56343785,-16.69557654,2.186489222,2.186489222,12.65946128,-27.00890511,-37.90370938,-16.84681482,-0.035622588,-0.059896105,0.063373932,0.056147598,-0.242466018,16.35278255,-215.606777,0.627170058,0,0,0.583547779,0.440888809,0,-1.249903605,0.417455351,6.848734201,0.265512918,3.305772517,-0.085023016,-0.069007031,2.056180652,236839700,253967200,219580000,270417900,10222000,1176050,6892700,111.8795115,38.07214028,614.3088028,3.262438269,9.587062806,0.594163714,-0.077888404,0.181678623
MXCT,12/31/2021,2021,FY,0.37402839,-0.222101186,-0.117851591,-0.160162779,2.81446098,2.901123767,2.901123767,2.901123767,0.074228316,923408190.8,881307890.8,-45.87998921,27.24392124,-86.46467947,-63.62277218,3.512432016,3.512432016,26.0018083,-53.04641841,-82.52255617,-60.72206389,-0.021795995,-0.015717643,0.021613399,0.019998944,2.534040773,17.31567826,-17.4153581,0.559662932,0,0,0.551010353,0.45457174,0,-0.359020937,0.113122933,2.692745277,0.234813729,3.807586918,-0.071428062,-0.070838378,2.665895652,254815000,262897100,249209900,268185500,6024450,1355250,4760200,74.05728431,182.1597576,520.8310029,4.92861713,2.003735648,0.700803136,-0.076556949,0.042311188
MXCT,12/31/2020,2020,FY,0.376722001,-0.181991583,-0.126425271,-0.156254789,0.500436545,0.478305896,0.478305896,0.478305896,0.112171999,1180900767,1169111967,-93.41091338,45.12611409,-134.4667866,-108.7966655,35.54210836,35.54210836,44.67562515,-117.5802282,-133.1244198,-107.7105606,-0.010705387,-0.009191458,0.209670914,0.134538172,1.185626213,3.896351911,-13.39232074,0.743212823,0,0,0.32044144,0.678068241,0,-0.235945844,0.079181777,1.977760809,0.094455632,1.39948993,-0.294319252,-0.244147848,0.32023184,33639100,33225400,26698700,40131900,4208200,1489800,4008800,72.13690679,117.4279003,569.3050235,5.059823276,3.108290272,0.641132583,-0.380492033,0.029829517
MXCT,12/31/2019,2019,FY,0.383362575,-0.240721561,-0.156079547,-0.178621317,0.296264779,0.241177255,0.241177255,0.241177255,0.139942314,958757908,950758408,-70.62101104,44.34444343,-108.9188194,-95.17341103,70.48757576,70.48757576,43.97445078,-81.95910555,-108.0100435,-94.37932141,-0.014160092,-0.010507136,0.530172477,0.240493707,0.68958829,2.617118515,-18.23520775,0.682628926,0,0,0.281591253,0.814090201,0,-0.144424879,0.058800131,2.072208639,0.081038079,1.142922883,-0.628258693,-0.452757008,0.081728322,15108900,13601800,8068400,20642300,4074500,3106350,2972300,54.77355035,305.150048,540.6358035,6.663800277,1.196132861,0.675131017,-0.998110544,0.02254177
EYE,12/30/2023,2023,FY,27.15344833,-0.841507783,2.167213617,0.70163319,1.985570723,10.59106406,-1.901919222,10.59106406,6.891678265,1639091090,2412652090,-24.87202189,0.770804494,9.657562058,29.83040184,1.976194259,1.976194259,1.134581894,18.56014716,14.2154011,43.90871367,-0.040205819,0.033522847,0.630654266,0.225405596,5.950881215,0.997410108,1.908309283,-2.575393432,0,0,0.402388844,0,0.421599337,0.676251024,0.053974008,1.168159427,0.009487093,14.16087617,0.025038856,-0.049097922,-15.4583594,-1030000,-148945000,-1094511000,1746475000,83373000,66416000,121533000,14.90815287,22.43339926,39.81798861,24.48324774,16.27038309,9.166711145,-0.079454508,1.465580427
EYE,12/31/2022,2022,FY,25.1206173,0.527639639,1.493129236,0.070787038,2.999148201,11.28775789,-1.900464732,11.28775789,12.56758653,3094249560,3867645560,73.45922701,1.542955714,25.95890502,547.5578765,3.43380859,3.43380859,1.928611671,23.15761289,32.44723536,684.4179013,0.013612994,0.001826291,1.112869307,0.437674959,4.630725568,1.376373946,132.6298701,2.829827644,0,0,0.385934704,0,0.459500639,0.952591486,0.056620511,1.135969827,0.006737794,11.57614103,0.022291741,0.034012776,-12.89236011,129572000,-151716000,-916297000,1925001000,67794500,64803500,123413500,14.54100022,25.74122152,48.56666094,25.10143694,14.17959127,7.515443577,0.046744415,1.422342198
EYE,1/1/2022,2021,FY,25.41585187,1.567391836,3.164727451,1.997347837,3.737472501,11.31728184,-1.640185774,11.31728184,12.20805427,3926541800,4593992800,30.61774274,1.888191678,15.16402305,24.02686158,4.240417504,4.240417504,2.209154879,16.61762687,17.74167098,28.11105414,0.032660801,0.041620084,1.051049699,0.424427552,2.414338061,1.496717597,6.830274871,2.019104208,0,0,0.361235378,0,0.462336645,0.368872085,0.045931162,0.983788071,0.007158365,19.97795888,0.079105816,0.10401724,-11.70500794,170773000,-134200000,-852535000,1932289000,56843000,64596000,117471500,9.7759849,25.95198938,49.8897355,37.33639155,14.06443239,7.316134197,0.138495432,1.167379614
EYE,1/2/2021,2020,FY,21.24694346,0.450282381,2.916663564,1.963110532,4.641010364,11.2518091,-2.000484081,11.2518091,13.52025073,3648788850,4315973850,100.5813284,2.131600721,15.52801652,23.07052979,4.025130502,4.025130502,2.521366225,21.07049015,18.36733119,27.28900119,0.009942203,0.043345342,1.148467405,0.446149086,3.25718261,1.724017281,1.806211206,6.477409929,0,0,0.370431603,0,0.457540996,0.326932816,0.044879539,0.8388164,0.006274244,10.67689357,0.041898797,0.028658735,-11.84092658,237970000,-161169000,-860346000,1987075000,51232000,52821500,119415000,12.36504241,30.09603699,51.63205038,29.51870182,12.12784262,7.069252476,0.040018665,0.953553032
EYE,12/28/2019,2019,FY,21.93582078,0.417234887,2.10005343,0.811062487,0.500483411,9.877328007,-3.799397008,9.877328007,12.5521321,2601924800,3515980800,79.33181292,1.508947412,15.76150375,40.81066566,3.351108718,3.351108718,2.039040532,20.71721553,21.29851891,55.14744965,0.012605284,0.024503398,1.227914177,0.469024585,5.385892654,0.858920342,2.209459459,5.033264223,0,0,0.36604805,0,0.52889594,0.613789594,0.05876192,1.161397918,0.007347777,9.629446053,0.045754074,0.034249315,-14.2455189,-38540000,-298663000,-1021649000,1751417000,47605000,42212000,121789000,9.414303286,18.45639098,57.72702193,38.77079258,19.77634741,6.322862115,0.042241676,1.288990942
TRML,12/31/2023,2023,FY,0,-2.071321738,-1.380799205,-1.383552838,9.979508548,10.08232722,10.08232722,10.08232722,0.020406384,532416717.1,392105717.1,-12.63927256,0,-18.96003408,-18.92229865,2.596622727,2.596622727,0,-8.641257871,-13.96338154,-13.93559076,-0.079118477,-0.052847702,0.002023976,0.001973418,3.092185296,41.75809676,0,0.666627101,0,0,0,0,0,-0.001994231,0,1.696969697,0,21.67681318,-0.221014616,-0.20030909,9.721207981,203872000,205042000,203621000,204319000,0,736000,0,0,11845.90909,0,0,0.030812325,0,-0.205440837,0.002753633
